# logn beta gamma alpha delta logL logPrior
-2.556874373606441431e+00 6.778128102392527721e-01 2.302486292770758336e+00 1.364383572230875030e+00 1.822365390696660370e+00 -3.856777697846232478e+00 0.000000000000000000e+00
-5.028914775789656844e+00 5.573349870384282312e+00 1.276140028392093395e+00 -8.475975765433134690e-01 1.328954566493460998e+00 -3.856548000654600461e+00 0.000000000000000000e+00
-2.600108625573741783e+00 4.575120847663794343e+00 4.609373189000574578e-01 2.192464710960007945e+00 8.598693203369895954e-01 -3.851649151860085940e+00 0.000000000000000000e+00
-2.848857341374896990e+00 3.358345868006066937e+00 2.901725501930870532e+00 -1.541253431217848746e+00 4.839849146938006719e-01 -3.843510932235346012e+00 0.000000000000000000e+00
-5.001538895466054596e-02 2.096888743857228121e+00 3.510693597242692032e+00 -2.147489093734012755e+00 -7.121609044836501035e-01 -3.839413708434800565e+00 0.000000000000000000e+00
-1.060487034797210182e+00 1.650326350132500508e-01 4.541764472282058485e+00 2.921736189019795482e+00 1.900133062642319182e+00 -3.832322433074937695e+00 0.000000000000000000e+00
-4.646645367466341048e-01 5.345810747361117166e+00 1.698437675335055630e+00 2.520651019554340788e-01 -7.324135548678452068e-01 -3.826556851863488706e+00 0.000000000000000000e+00
-3.116022894397342480e+00 2.014454221018159019e-01 1.132446172762400893e+00 -2.973553887559251319e+00 4.800966146526114420e-01 -3.826088919242236042e+00 0.000000000000000000e+00
-4.513674549977734429e+00 4.942957496035150555e+00 4.921543771064508022e+00 2.879859955093243773e+00 -3.607900276170633025e-01 -3.814938473258101759e+00 0.000000000000000000e+00
-2.379977216780075899e+00 -1.310226726646776196e+00 3.218966739420353829e+00 2.822035192206493015e+00 1.869616374615807874e+00 -3.792432586794609151e+00 0.000000000000000000e+00
-3.030541795578179265e+00 3.173611991779787367e+00 1.491736925258719815e+00 -1.586952006540635507e+00 6.340735381629890588e-01 -3.791807704259424039e+00 0.000000000000000000e+00
-2.985719548638016807e+00 4.159104890055131953e+00 2.214293556101813554e+00 2.365962630123963906e-01 1.286547712950334432e+00 -3.791417358118232883e+00 0.000000000000000000e+00
-4.972932522069480221e+00 2.743442122388315862e+00 1.747043297395806327e+00 -1.079326011684137887e+00 9.651441843198763637e-01 -3.759793832387926749e+00 0.000000000000000000e+00
-5.018391859158937152e+00 3.784520708007408807e+00 2.765256396049967869e+00 -1.010322883107750425e+00 1.392409841680303462e+00 -3.753434985072353847e+00 0.000000000000000000e+00
-4.034505512057378063e+00 6.638397838973735254e+00 4.392934865598183691e+00 -1.947389002341592401e-01 -3.226083190197757689e-01 -3.753406388784696457e+00 0.000000000000000000e+00
-3.084107210099181984e+00 -1.866751489747487502e+00 2.174169925191261399e+00 -1.636665791140578197e+00 4.420984207621574957e-01 -3.752755700423753282e+00 0.000000000000000000e+00
-1.252687773527137116e+00 1.817785026034772100e+00 3.688992541201989273e+00 6.609558679524433211e-01 -5.704785222905021103e-01 -3.740396329686220156e+00 0.000000000000000000e+00
-1.545474098157115339e+00 6.446325054677312316e+00 2.911750837538056302e-01 -1.515180096450541858e-01 7.411026799833169143e-01 -3.740043372280687173e+00 0.000000000000000000e+00
-1.245697701217001185e+00 2.318687428351325241e+00 3.525581497749528559e+00 2.138334039671971887e+00 1.143619529401230572e+00 -3.739198713900753202e+00 0.000000000000000000e+00
-3.271844937958561683e+00 -1.617193364981394654e-01 1.810188786692078722e+00 -1.405632720386327916e+00 1.034363480149874004e+00 -3.732609536475536505e+00 0.000000000000000000e+00
1.467320508750578067e+00 1.663972058924722441e+00 3.088531101631157849e+00 -2.700923693164748229e+00 -9.962906923016526806e-01 -3.712164060938865084e+00 0.000000000000000000e+00
-3.454547859450938230e-01 1.034962922827945553e+00 1.343222835629590994e+00 1.403381430704434552e+00 5.030489933156849780e-01 -3.711389708069383619e+00 0.000000000000000000e+00
-4.974780657498502734e+00 1.594035656282341229e+00 2.248430531750714945e+00 -1.405235472561437549e+00 9.209965258540613320e-01 -3.701602341702658450e+00 0.000000000000000000e+00
-3.198337411263082242e+00 1.208206242979700695e+00 2.127080908605378795e+00 -9.819634378824312337e-01 1.117050951924173807e+00 -3.700740116912690780e+00 0.000000000000000000e+00
-5.241601754391475687e+00 -9.692012293432191727e-01 1.188264511181940541e+00 -8.559098701899819917e-01 1.537657297387810207e+00 -3.687247110078896384e+00 0.000000000000000000e+00
-5.006584732529983484e+00 2.469813474396690189e+00 4.584939564691789649e+00 -1.461003849957364986e+00 1.282260203828348155e+00 -3.685168296348438233e+00 0.000000000000000000e+00
-2.288711994507408143e+00 6.211492536892051497e+00 1.839661267453190474e+00 -1.604256177445488596e-01 -8.175407398791103564e-01 -3.684775574435769308e+00 0.000000000000000000e+00
-3.360336102636753086e+00 4.195870426545293519e+00 9.512123624978116032e-01 -3.879754402801149360e-01 1.295747863355655172e+00 -3.684564044416234641e+00 0.000000000000000000e+00
